age,education_num,capital_gain,capital_loss,hours_per_week,education_Bachelors,education_Masters,education_Prof-school,marital_status_Married-civ-spouse,marital_status_Never-married,occupation_Exec-managerial,occupation_Other-service,relationship_Not-in-family,relationship_Own-child,gender_Male,income
30,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
40,3,0,0,8,False,False,False,True,False,False,False,False,False,True,0
36,9,0,1887,40,False,False,False,True,False,False,False,False,False,True,1
50,2,0,0,40,False,False,False,False,False,False,True,True,False,True,0
45,13,7688,0,40,True,False,False,True,False,False,False,False,False,True,1
22,9,0,0,40,False,False,False,True,False,False,False,False,False,False,0
34,9,0,0,50,False,False,False,True,False,False,False,False,False,True,1
37,10,0,0,60,False,False,False,True,False,True,False,False,False,True,0
57,4,0,0,29,False,False,False,False,False,False,True,False,False,False,0
29,10,0,0,40,False,False,False,False,True,False,False,False,False,True,0
31,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
32,10,0,0,40,False,False,False,False,True,False,True,True,False,True,0
45,13,0,0,45,True,False,False,True,False,False,False,False,False,True,1
31,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
29,9,0,0,30,False,False,False,False,False,False,False,False,False,False,0
30,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
43,9,0,0,50,False,False,False,True,False,True,False,False,False,True,0
50,16,99999,0,50,False,False,False,True,False,False,False,False,False,True,1
37,13,0,0,60,True,False,False,False,False,False,False,False,False,False,0
59,14,0,0,35,False,True,False,False,False,False,False,False,True,False,0
18,9,0,0,40,False,False,False,False,True,False,False,False,True,False,0
25,13,0,0,43,True,False,False,False,True,False,True,False,True,True,0
36,10,0,0,52,False,False,False,True,False,False,False,False,False,True,0
17,6,594,0,12,False,False,False,False,True,False,False,False,True,False,0
55,9,4386,0,40,False,False,False,True,False,False,False,False,False,True,1
47,9,3908,0,40,False,False,False,True,False,False,True,False,False,True,0
17,6,0,0,16,False,False,False,False,True,False,False,False,True,False,0
18,10,0,0,30,False,False,False,False,True,False,True,False,True,True,0
46,10,0,0,80,False,False,False,True,False,False,False,False,False,True,1
31,9,0,0,40,False,False,False,False,True,False,False,False,False,True,0
61,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
28,1,0,0,38,False,False,False,False,True,False,False,True,False,True,0
43,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
26,13,0,0,50,True,False,False,False,True,True,False,True,False,False,0
32,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
52,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
55,14,0,0,40,False,True,False,False,True,False,False,True,False,False,0
67,9,6723,0,40,False,False,False,False,False,False,False,False,False,False,0
25,10,0,0,48,False,False,False,False,True,False,True,True,False,True,0
33,13,15024,0,50,True,False,False,True,False,False,False,False,False,True,1
29,12,0,0,38,False,False,False,False,True,True,False,False,False,False,0
20,10,0,0,40,False,False,False,False,True,False,False,False,True,False,0
58,10,0,0,40,False,False,False,True,False,False,False,False,False,False,0
56,13,0,0,20,True,False,False,False,True,False,False,False,False,False,0
37,10,0,0,45,False,False,False,True,False,False,False,False,False,True,1
36,4,0,0,35,False,False,False,False,False,False,False,True,False,False,0
21,10,0,0,60,False,False,False,False,True,False,False,False,True,True,0
26,9,0,0,16,False,False,False,False,True,False,True,True,False,False,0
81,2,0,0,30,False,False,False,False,False,False,False,True,False,True,0
52,12,0,0,40,False,False,False,False,True,False,False,False,True,True,0
48,9,7688,0,40,False,False,False,True,False,False,False,False,False,True,1
34,13,0,0,50,True,False,False,True,False,False,False,False,False,True,1
47,3,0,0,40,False,False,False,True,False,False,False,False,False,True,0
37,11,0,0,48,False,False,False,False,True,False,False,True,False,False,1
37,13,0,0,45,True,False,False,False,True,False,False,True,False,False,0
42,9,8614,0,40,False,False,False,False,False,False,False,True,False,True,1
23,10,0,0,25,False,False,False,False,True,False,False,False,True,False,0
37,9,0,0,50,False,False,False,False,True,False,False,True,False,True,0
45,16,0,0,40,False,False,False,True,False,False,False,False,False,True,1
28,10,0,0,40,False,False,False,False,True,False,False,False,False,False,0
89,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
54,14,0,0,37,False,True,False,False,False,False,False,False,False,False,1
23,10,0,0,24,False,False,False,False,True,False,False,False,True,True,0
20,3,0,0,25,False,False,False,False,True,False,False,True,False,True,0
50,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
35,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
37,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
31,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
24,13,0,0,42,True,False,False,False,True,False,False,False,True,True,0
52,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
18,9,0,0,30,False,False,False,False,True,False,False,False,True,True,0
35,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
51,14,0,2415,40,False,True,False,True,False,True,False,False,False,True,1
41,9,15024,0,65,False,False,False,True,False,True,False,False,False,True,1
57,10,0,0,40,False,False,False,True,False,False,False,False,False,False,1
22,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
37,13,0,0,45,True,False,False,True,False,False,False,False,False,True,0
74,9,0,2282,35,False,False,False,False,False,False,False,True,False,True,1
56,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
33,9,0,0,48,False,False,False,False,False,True,False,True,False,True,0
31,10,0,0,30,False,False,False,True,False,False,False,False,False,True,0
41,13,0,0,35,True,False,False,True,False,False,False,False,False,True,1
26,13,0,0,40,True,False,False,False,False,False,False,False,False,False,0
59,6,0,0,25,False,False,False,False,False,False,True,True,False,False,0
23,9,0,0,60,False,False,False,True,False,False,False,True,False,True,0
35,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
50,11,0,0,40,False,False,False,False,False,False,False,False,False,False,0
52,10,0,0,32,False,False,False,False,False,False,False,True,False,False,0
31,10,0,0,40,False,False,False,True,False,True,False,False,False,False,0
37,9,0,0,35,False,False,False,False,False,False,True,False,False,False,0
48,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
50,10,0,0,40,False,False,False,False,False,False,False,True,False,True,0
30,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
24,9,0,0,40,False,False,False,True,False,False,True,False,False,True,0
57,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
49,11,0,0,48,False,False,False,False,False,False,False,True,False,True,0
23,13,0,0,40,True,False,False,False,True,True,False,True,False,True,0
20,10,0,0,36,False,False,False,False,True,False,False,True,False,False,0
52,9,0,0,40,False,False,False,True,False,False,True,False,False,False,1
56,13,7688,0,50,True,False,False,True,False,True,False,False,False,False,1
57,14,0,0,60,False,True,False,False,False,True,False,True,False,False,1
20,10,0,0,40,False,False,False,False,True,False,False,False,True,True,0
43,9,0,0,35,False,False,False,False,False,False,False,True,False,True,0
41,15,99999,0,50,False,False,True,True,False,False,False,False,False,True,1
45,10,0,0,40,False,False,False,False,False,False,False,True,False,True,0
36,9,0,0,45,False,False,False,True,False,False,False,False,False,True,0
62,5,0,0,40,False,False,False,False,False,False,True,False,False,False,0
19,9,0,0,6,False,False,False,False,True,False,True,False,True,True,0
24,10,0,0,50,False,False,False,True,False,True,False,False,False,True,0
19,9,0,0,20,False,False,False,False,True,False,False,False,True,True,0
20,9,0,0,40,False,False,False,True,False,False,False,False,False,False,0
32,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
44,10,0,0,45,False,False,False,False,True,False,False,True,False,False,0
53,4,0,0,40,False,False,False,True,False,False,False,False,False,True,0
45,4,0,0,36,False,False,False,True,False,False,True,False,False,True,0
39,14,0,0,50,False,True,False,False,True,True,False,True,False,True,1
55,14,0,0,25,False,True,False,True,False,False,False,False,False,True,1
30,13,0,0,55,True,False,False,False,True,False,False,True,False,True,0
39,10,0,0,40,False,False,False,True,False,True,False,False,False,True,1
23,9,0,0,45,False,False,False,False,True,False,False,True,False,True,0
28,13,0,0,48,True,False,False,False,True,False,False,True,False,False,0
42,11,0,0,40,False,False,False,True,False,False,False,False,False,True,1
35,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
39,9,0,0,25,False,False,False,False,True,False,True,True,False,False,0
29,13,0,0,20,True,False,False,False,False,False,False,False,False,False,0
21,9,0,0,35,False,False,False,False,True,False,False,False,True,True,0
35,14,0,0,38,False,True,False,True,False,False,False,False,False,True,0
42,10,0,0,40,False,False,False,True,False,True,False,False,False,True,0
28,5,0,0,30,False,False,False,False,True,False,False,True,False,True,0
57,4,0,0,20,False,False,False,False,False,False,False,False,False,False,0
59,9,0,0,45,False,False,False,False,False,False,False,True,False,False,0
50,1,0,0,40,False,False,False,True,False,False,False,False,False,True,0
37,15,7688,0,50,False,False,True,True,False,False,False,False,False,True,1
20,9,0,0,40,False,False,False,False,True,False,False,False,False,True,0
46,10,0,0,50,False,False,False,True,False,True,False,False,False,False,0
28,10,0,0,40,False,False,False,False,True,False,False,False,False,False,0
32,10,0,0,38,False,False,False,False,False,False,True,True,False,False,0
20,5,0,0,35,False,False,False,False,True,False,False,False,False,True,0
38,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
36,13,0,0,45,True,False,False,False,True,False,False,True,False,False,0
30,14,0,0,16,False,True,False,False,True,False,False,True,False,False,0
35,14,0,0,45,False,True,False,False,True,True,False,True,False,False,1
30,14,0,0,50,False,True,False,False,False,False,False,True,False,True,0
56,5,0,0,40,False,False,False,False,False,False,False,True,False,True,0
30,5,0,0,40,False,False,False,False,False,False,False,True,False,True,0
64,2,0,0,40,False,False,False,True,False,False,False,False,False,True,0
21,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
17,6,0,0,35,False,False,False,False,True,False,False,False,True,True,0
49,9,0,0,40,False,False,False,True,False,False,False,False,False,False,0
37,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
52,13,0,0,8,True,False,False,False,False,False,False,True,False,False,0
55,9,0,0,33,False,False,False,True,False,False,True,False,False,False,0
24,7,0,0,20,False,False,False,False,True,False,False,False,True,False,0
23,9,0,0,30,False,False,False,False,False,False,False,True,False,False,0
31,10,0,0,39,False,False,False,False,True,False,False,False,False,False,0
17,6,0,0,14,False,False,False,False,True,False,False,False,True,True,0
50,9,0,1980,38,False,False,False,False,False,False,False,True,False,True,0
33,9,0,0,55,False,False,False,True,False,False,False,False,False,True,0
24,13,0,0,40,True,False,False,False,True,False,False,True,False,False,0
37,8,0,0,45,False,False,False,True,False,False,True,False,False,False,0
31,6,0,2205,60,False,False,False,False,True,False,False,True,False,True,0
77,10,0,0,8,False,False,False,True,False,False,False,False,False,True,0
21,13,0,0,38,True,False,False,False,True,False,False,False,True,False,0
18,10,0,0,10,False,False,False,False,True,False,False,False,True,True,0
25,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
57,11,0,0,40,False,False,False,False,False,False,False,True,False,True,0
25,10,0,0,60,False,False,False,False,True,False,False,False,False,False,0
62,10,0,0,20,False,False,False,False,False,True,False,True,False,False,0
35,11,7298,0,48,False,False,False,True,False,False,False,False,False,True,1
26,10,5060,0,40,False,False,False,False,False,False,False,True,False,False,0
47,9,0,0,40,False,False,False,False,True,False,True,True,False,True,0
25,12,0,0,40,False,False,False,False,True,True,False,True,False,False,0
33,11,0,0,40,False,False,False,False,True,False,False,True,False,False,0
28,13,0,0,40,True,False,False,False,True,False,False,False,True,True,0
42,15,0,0,40,False,False,True,True,False,False,False,False,False,True,1
50,14,0,0,40,False,True,False,True,False,True,False,False,False,True,1
61,2,0,0,40,False,False,False,True,False,False,False,False,False,True,0
50,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
23,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
27,10,0,0,25,False,False,False,False,True,False,False,False,False,False,0
51,9,0,1977,50,False,False,False,True,False,False,False,False,False,True,1
37,10,0,0,39,False,False,False,True,False,False,False,False,False,True,0
25,13,0,0,35,True,False,False,False,True,False,False,True,False,False,0
38,13,0,0,42,True,False,False,True,False,False,False,False,False,True,1
60,15,99999,0,60,False,False,True,True,False,False,False,False,False,True,1
66,9,0,0,50,False,False,False,True,False,False,False,False,False,True,0
74,10,6418,0,24,False,False,False,True,False,False,False,False,False,True,1
37,14,0,0,70,False,True,False,True,False,False,False,False,False,True,0
26,13,0,0,40,True,False,False,False,True,True,False,True,False,True,0
